SSM_index	CNA_index
4	2
9	3
10	3
22	8
25	2
28	5
33	6
36	10
58	12
59	12
60	12
61	19
61	26
63	34
65	16
66	15
66	27
66	29
66	36
70	20
70	30
70	39
71	20
71	30
71	39
72	20
72	30
72	39
73	21
73	23
73	35
73	37
74	21
74	23
74	35
74	37
75	31
79	14
79	18
80	14
80	18
92	20
92	39
93	21
95	22
96	22
107	25
108	25
109	26
110	26
111	26
112	26
116	28
117	28
118	27
118	29
118	36
126	30
127	30
128	30
129	30
130	35
130	37
131	23
131	35
131	37
132	35
132	37
133	35
133	37
134	23
134	35
134	37
135	23
135	35
135	37
136	31
144	33
148	31
149	31
152	30
157	36
158	36
177	37
186	37
187	37
188	37
195	39
