SSM_index	CNA_index
3	10
3	16
10	5
11	5
12	6
12	7
12	8
12	17
12	19
13	6
13	7
13	8
13	17
13	19
14	6
14	7
14	8
14	17
14	19
16	9
17	9
18	9
19	9
20	12
21	2
22	2
23	2
24	2
25	2
61	6
61	7
61	8
61	17
61	19
63	15
64	11
64	13
64	18
65	11
65	13
65	18
69	10
69	16
70	10
70	16
74	6
74	7
74	8
74	17
74	19
75	11
75	13
75	18
77	14
78	9
79	9
80	9
81	12
82	12
83	4
87	10
87	16
88	14
89	9
91	10
91	16
92	10
92	16
93	5
94	9
95	9
96	12
105	10
105	16
106	6
106	7
106	8
106	17
106	19
107	6
107	7
107	8
107	17
107	19
108	6
108	7
108	8
108	17
108	19
109	11
109	13
109	18
110	11
110	13
110	18
111	14
112	9
113	9
114	12
122	10
122	16
128	11
128	13
128	18
129	11
129	13
129	18
130	11
130	13
130	18
131	14
132	14
133	14
141	11
141	13
141	18
147	17
147	19
148	14
156	17
156	19
157	17
157	19
161	17
161	19
162	18
163	18
164	18
