CNA_index	seg_index	subclone_ID	phase	change
0	18	1	B	1
1	25	2	A	-1
2	0	3	A	1
3	2	3	A	-1
4	4	3	A	-1
5	13	3	A	3
6	20	3	A	2
7	23	3	A	-1
8	36	3	A	2
9	10	3	B	-1
10	31	4	B	1
11	38	4	B	2
12	37	5	B	1
13	31	6	A	1
14	16	7	A	1
15	20	8	A	2
16	23	8	A	-1
17	4	8	B	-1
18	22	8	B	1
19	23	8	B	1
20	25	8	B	1
21	32	8	B	1
22	5	10	A	2
23	7	10	A	1
24	22	10	A	1
25	37	10	A	1
26	18	10	B	1
27	10	11	A	2
28	6	12	A	1
29	21	12	B	-1
30	22	13	B	1
31	2	14	B	2
32	33	15	A	1
33	13	15	B	1
34	18	16	B	1
35	18	18	B	1
36	26	18	B	1
37	33	19	A	1
38	0	19	B	1
39	17	19	B	1
