SSM_index	seg_index	subclone_ID
0	0	1
1	2	1
2	2	1
3	2	1
4	3	1
5	6	1
6	9	1
7	0	1
8	0	1
9	2	1
10	2	1
11	5	1
12	7	1
13	9	1
14	1	2
15	5	2
16	0	3
17	0	3
18	3	3
19	5	3
20	0	4
21	1	4
22	7	4
23	9	4
24	0	4
25	0	4
26	0	4
27	1	4
28	2	4
29	2	4
30	2	4
31	3	4
32	3	4
33	7	4
34	7	4
35	7	4
36	8	4
37	4	5
38	1	6
39	3	6
40	4	6
41	5	6
42	9	6
43	0	6
44	1	6
45	2	6
46	5	6
47	7	6
48	0	7
49	0	7
50	2	7
51	0	8
52	2	8
53	4	8
54	5	8
55	7	8
56	7	8
57	0	8
58	9	9
59	1	9
60	6	9
61	0	10
62	1	10
63	5	10
64	5	10
65	1	11
66	0	12
67	0	12
68	5	12
69	6	12
70	0	13
71	0	13
72	2	13
73	2	13
74	2	13
75	9	13
76	0	13
77	0	13
78	0	13
79	0	13
80	0	13
81	0	13
82	0	13
83	1	13
84	2	13
85	4	13
86	5	13
87	5	13
88	6	13
89	6	13
90	6	13
91	7	13
92	7	13
93	8	13
94	8	13
95	0	14
96	0	14
97	0	14
98	1	14
99	1	14
100	2	14
101	2	14
102	2	14
103	2	14
104	8	14
105	9	14
106	9	14
107	9	14
108	9	14
109	0	14
110	0	14
111	0	14
112	1	14
113	1	14
114	1	14
115	1	14
116	2	14
117	4	14
118	5	14
119	5	14
120	7	14
121	7	14
122	7	14
123	7	14
124	7	14
125	7	14
126	7	14
127	7	14
128	7	14
129	8	14
130	8	14
131	0	15
132	0	15
133	0	15
134	0	15
135	4	15
136	6	15
137	9	16
138	1	16
139	4	16
140	0	17
141	0	17
142	1	17
143	1	17
144	1	17
145	1	17
146	2	17
147	2	17
148	5	17
149	5	17
150	5	17
151	5	17
152	5	17
153	8	17
154	8	17
155	9	17
156	9	17
157	9	17
158	1	17
159	1	17
160	1	17
161	2	17
162	2	17
163	2	17
164	2	17
165	4	17
166	5	17
167	5	17
168	5	17
169	6	17
170	8	17
171	8	17
172	8	17
173	0	18
174	5	18
175	9	18
176	2	18
177	4	18
178	5	18
179	6	18
180	0	19
181	0	19
182	1	19
183	2	19
184	5	19
185	7	19
186	7	19
187	0	19
188	3	19
189	6	19
190	9	19
191	9	19
192	9	19
193	2	20
194	1	20
195	1	20
196	1	20
197	7	20
198	7	20
199	9	20
