CNA_index	seg_index	subclone_ID	phase	change
0	7	1	A	-1
1	9	1	A	1
2	5	1	B	2
3	6	1	B	1
4	16	2	B	1
5	4	5	A	1
6	15	5	B	1
7	19	5	B	-1
8	4	6	A	1
9	19	6	A	-1
10	3	8	B	-1
11	16	9	B	1
12	18	9	B	1
13	8	11	A	1
14	4	11	B	3
15	18	11	B	2
16	18	12	B	1
17	11	13	A	1
18	3	13	B	-1
19	17	13	B	2
20	18	13	B	1
21	5	14	B	1
22	15	15	B	1
23	19	15	B	-1
24	6	16	A	-1
25	15	16	A	3
26	16	16	A	2
27	16	17	B	1
28	4	18	A	2
29	10	18	A	-1
30	11	18	A	1
31	3	18	B	-1
32	4	18	B	2
33	7	19	A	-1
34	4	19	B	1
35	7	19	B	1
36	10	19	B	-1
37	4	20	A	1
38	13	20	B	-1
39	17	20	B	1
