SSM_index	CNA_index
0	3
0	9
0	26
0	32
1	14
1	27
2	17
2	31
2	35
3	3
3	9
3	26
3	32
4	4
4	29
8	5
8	16
8	36
9	5
9	16
9	36
10	14
10	27
11	14
11	27
12	14
12	27
13	14
13	27
14	30
15	12
15	38
16	12
16	38
17	17
17	31
17	35
18	8
19	2
19	13
19	15
19	33
19	37
19	39
21	10
24	14
25	14
26	14
36	16
37	16
39	14
40	14
41	14
42	14
48	17
49	17
54	15
78	17
79	17
91	21
92	21
93	21
94	22
95	22
96	23
97	24
109	29
111	27
112	27
113	30
114	28
114	34
115	31
115	35
116	33
116	37
116	39
117	32
118	26
118	32
119	32
120	32
121	26
121	32
122	26
122	32
125	29
126	29
132	30
133	30
134	30
135	30
136	30
138	31
139	31
142	33
143	33
148	32
152	32
153	32
169	33
170	33
173	36
174	35
187	38
194	38
197	39
