SSM_index	CNA_index
0	21
0	36
1	21
1	36
2	22
3	22
4	15
5	15
6	23
6	38
7	2
7	5
7	7
7	10
7	17
7	18
7	28
7	33
8	9
9	9
10	9
11	3
11	19
11	29
12	3
12	19
12	29
14	24
14	39
15	24
15	39
16	30
17	21
17	36
18	14
19	15
20	15
21	13
21	34
22	24
22	39
35	22
36	22
37	23
37	38
38	19
38	29
39	22
40	22
41	15
42	7
42	10
42	17
42	18
42	28
42	33
43	5
43	7
43	10
43	17
43	18
43	28
43	33
45	25
46	20
46	35
47	8
48	19
48	29
49	20
49	35
50	16
51	19
51	29
52	21
52	36
53	15
54	13
54	34
55	19
55	29
56	21
56	36
57	21
57	36
58	22
59	15
60	23
60	38
61	10
61	17
61	18
61	28
61	33
62	19
62	29
63	19
63	29
64	19
64	29
65	24
65	39
66	24
66	39
67	21
67	36
68	12
68	27
68	31
68	37
69	22
70	22
71	22
72	22
73	14
74	15
75	15
76	15
77	15
78	15
79	16
80	32
81	17
81	18
81	28
81	33
82	19
82	29
84	24
84	39
85	24
85	39
93	30
94	27
94	31
94	37
95	22
96	22
97	22
98	32
99	23
99	38
100	34
101	19
101	29
102	19
102	29
104	37
105	22
106	22
107	22
111	23
111	38
119	25
120	25
125	22
126	22
132	24
133	25
134	25
136	31
144	31
146	31
167	33
180	39
