CNA_index	seg_index	subclone_ID	phase	change
0	1	1	A	-1
1	2	1	A	3
2	8	1	A	1
3	2	3	A	2
4	4	3	A	-1
5	7	3	A	1
6	4	3	B	4
7	6	3	B	-1
8	2	4	B	-1
9	3	4	B	1
10	7	4	B	2
11	8	4	B	1
12	0	6	B	-1
13	2	7	A	1
14	8	7	A	1
15	2	7	B	-1
16	6	8	A	-1
17	4	8	B	1
18	3	9	A	-1
19	3	9	B	2
20	1	10	A	-1
21	1	10	B	1
22	2	11	A	1
23	9	11	A	-1
24	6	11	B	-1
25	8	12	A	1
26	4	12	B	3
27	8	12	B	2
28	2	15	B	-1
29	2	16	A	2
30	1	16	B	2
31	6	16	B	-1
32	0	17	A	1
33	3	17	B	1
34	5	18	A	1
35	6	18	A	-1
36	6	18	B	-1
37	2	19	B	-1
38	0	20	A	1
39	9	20	A	-1
