CNA_index	seg_index	subclone_ID	phase	change
0	36	1	A	2
1	11	1	B	1
2	39	1	B	1
3	19	2	B	1
4	30	4	A	2
5	2	4	B	2
6	9	4	B	1
7	11	4	B	1
8	18	4	B	1
9	26	4	B	1
10	20	5	B	1
11	35	5	B	1
12	37	5	B	1
13	13	6	B	1
14	12	7	A	1
15	18	7	A	1
16	35	7	A	1
17	27	7	B	-1
18	38	7	B	-1
19	11	10	B	1
20	16	10	B	1
21	36	10	B	1
22	9	11	B	2
23	12	11	B	-1
24	39	12	B	1
25	13	13	B	1
26	2	15	B	1
27	39	17	A	2
28	39	17	B	1
29	18	18	A	1
30	26	18	A	1
31	11	19	A	1
32	12	19	A	2
33	26	19	B	1
34	27	19	B	-1
35	31	19	B	1
36	35	19	B	1
37	8	20	B	1
38	13	20	B	2
39	16	20	B	1
