SSM_index	CNA_index
4	0
4	14
5	36
6	37
7	37
13	15
13	38
14	39
15	16
16	16
17	16
18	16
19	16
20	16
21	16
23	23
26	1
26	7
27	31
28	24
28	29
29	9
29	17
29	20
29	25
29	27
29	30
31	10
35	31
36	31
38	11
38	18
38	22
38	32
38	35
39	12
40	26
40	33
41	9
41	17
41	20
41	25
41	27
41	30
42	21
43	23
46	26
46	33
70	18
70	22
70	32
70	35
73	24
73	29
78	21
79	21
80	23
81	23
95	31
96	31
97	31
100	22
100	32
100	35
101	22
101	32
101	35
102	26
102	33
103	28
103	34
104	28
104	34
105	20
105	25
105	27
105	30
106	25
106	27
106	30
107	25
107	27
107	30
110	23
111	23
119	31
120	24
120	29
123	22
123	32
123	35
124	26
124	33
125	25
125	27
125	30
130	22
130	32
130	35
131	22
131	32
131	35
132	22
132	32
132	35
133	26
133	33
134	25
134	27
134	30
135	25
135	27
135	30
138	31
141	24
141	29
157	27
178	31
182	33
183	30
184	30
185	30
189	31
190	31
191	32
191	35
192	33
195	35
