CNA_index	seg_index	subclone_ID	phase	change
0	7	1	B	1
1	10	1	B	1
2	3	2	B	-1
3	8	3	A	-1
4	17	3	A	-1
5	17	3	B	1
6	19	3	B	-1
7	2	4	B	1
8	2	5	A	1
9	2	5	B	1
10	17	5	B	1
11	5	6	B	-1
12	6	6	B	-1
13	0	7	A	1
14	3	7	A	1
15	10	7	A	-1
16	10	7	B	2
17	2	9	A	1
18	7	9	A	-1
19	12	9	A	-1
20	19	9	A	1
21	19	10	A	1
22	13	10	B	-1
23	16	10	B	-1
24	14	11	B	-1
25	5	12	A	1
26	8	12	B	1
27	9	12	B	1
28	2	13	B	1
29	13	14	B	-1
30	2	15	B	2
31	6	16	A	1
32	19	18	A	2
33	1	18	B	-1
34	11	19	A	-1
35	15	19	A	-1
36	8	20	B	3
37	9	20	B	1
38	15	20	B	-1
39	17	20	B	1
