CNA_index	seg_index	subclone_ID	phase	change
0	3	2	B	1
1	2	3	A	-1
2	5	3	A	-1
3	5	3	B	1
4	8	3	B	-1
5	7	4	A	-1
6	1	4	B	2
7	7	4	B	-1
8	8	5	A	3
9	7	5	B	-1
10	0	6	A	-1
11	3	6	A	1
12	1	7	B	1
13	7	8	A	-1
14	0	8	B	-1
15	3	8	B	1
16	8	8	B	-1
17	5	9	A	-1
18	2	10	A	-1
19	6	10	A	-1
20	0	10	B	-1
21	2	10	B	-1
22	1	11	A	2
23	2	11	A	-1
24	1	11	B	1
25	2	11	B	-1
26	6	11	B	-1
27	7	11	B	-1
28	8	11	B	-1
29	2	12	A	-1
30	5	12	B	1
31	9	12	B	-1
32	2	13	B	-1
33	6	15	A	-1
34	7	15	A	-1
35	8	16	A	2
36	5	19	A	-1
37	1	19	B	1
38	7	19	B	-1
39	7	20	A	-1
