CNA_index	seg_index	subclone_ID	phase	change
0	6	1	A	1
1	1	1	B	-1
2	3	1	B	1
3	3	2	A	1
4	3	3	B	1
5	4	3	B	1
6	1	5	A	-1
7	3	5	A	1
8	0	5	B	1
9	8	6	A	-1
10	7	7	B	2
11	6	8	A	1
12	8	8	A	-1
13	1	9	A	-1
14	6	9	B	-1
15	8	9	B	1
16	9	10	A	-1
17	5	10	B	-1
18	2	12	A	1
19	2	13	A	1
20	4	13	A	1
21	5	13	A	1
22	0	13	B	1
23	1	13	B	-1
24	6	13	B	-1
25	9	14	B	2
26	5	15	A	2
27	6	15	A	3
28	0	15	B	1
29	2	15	B	1
30	4	15	B	1
31	5	16	A	1
32	9	16	A	-1
33	5	16	B	-1
34	1	17	A	-1
35	7	17	A	-1
36	3	18	A	1
37	0	18	B	2
38	3	18	B	2
39	2	20	A	3
