CNA_index	seg_index	subclone_ID	phase	change
0	0	2	A	-1
1	5	2	A	2
2	15	2	A	1
3	32	2	A	-1
4	16	2	B	-1
5	31	2	B	1
6	39	2	B	-1
7	7	3	A	-1
8	3	3	B	1
9	12	3	B	-1
10	23	3	B	1
11	28	3	B	-1
12	13	4	B	-1
13	38	4	B	-1
14	0	5	A	-1
15	7	5	A	-1
16	18	5	A	-1
17	20	5	A	-1
18	36	6	A	-1
19	36	6	B	-1
20	33	7	A	1
21	28	7	B	-1
22	11	8	A	-1
23	15	8	B	-1
24	15	9	A	2
25	20	9	B	1
26	36	10	B	-1
27	28	11	A	-1
28	37	11	A	-1
29	25	12	A	-1
30	33	13	A	1
31	34	13	A	-1
32	27	13	B	-1
33	26	14	A	1
34	15	14	B	-1
35	7	15	B	-1
36	34	18	B	1
37	39	18	B	-1
38	8	20	A	-1
39	11	20	B	-1
