SSM_index	seg_index	subclone_ID
0	0	1
1	1	1
2	6	1
3	6	1
4	7	1
5	7	1
6	8	1
7	9	1
8	0	1
9	0	1
10	1	1
11	2	1
12	6	1
13	6	1
14	7	1
15	8	1
16	8	1
17	9	1
18	9	1
19	0	2
20	1	2
21	1	2
22	7	2
23	4	2
24	7	2
25	1	3
26	6	3
27	7	3
28	7	3
29	0	3
30	2	3
31	4	3
32	8	3
33	8	3
34	0	4
35	8	4
36	5	4
37	6	4
38	0	5
39	1	5
40	2	5
41	9	5
42	0	5
43	0	5
44	1	5
45	7	5
46	0	6
47	1	6
48	5	6
49	1	6
50	2	6
51	3	7
52	4	7
53	4	7
54	4	7
55	7	7
56	9	7
57	6	7
58	9	7
59	6	8
60	1	8
61	4	8
62	0	9
63	1	9
64	2	9
65	6	9
66	6	9
67	6	9
68	7	9
69	7	9
70	7	9
71	8	9
72	9	9
73	9	9
74	0	9
75	1	9
76	2	9
77	3	9
78	4	9
79	4	9
80	4	9
81	5	9
82	6	9
83	6	9
84	6	9
85	7	9
86	7	9
87	8	9
88	8	9
89	8	9
90	9	9
91	9	9
92	9	9
93	2	10
94	3	10
95	8	10
96	8	10
97	9	10
98	9	10
99	0	10
100	0	10
101	1	10
102	3	10
103	3	10
104	4	10
105	5	10
106	8	10
107	9	10
108	0	11
109	0	11
110	5	11
111	6	11
112	7	11
113	7	11
114	7	11
115	7	11
116	8	11
117	8	11
118	9	11
119	9	11
120	9	11
121	9	11
122	9	11
123	9	11
124	0	11
125	0	11
126	0	11
127	1	11
128	2	11
129	3	11
130	3	11
131	4	11
132	5	11
133	5	11
134	6	11
135	6	11
136	6	11
137	7	11
138	7	11
139	9	11
140	9	11
141	6	12
142	6	12
143	7	12
144	7	12
145	0	12
146	1	12
147	5	12
148	5	12
149	8	12
150	9	12
151	9	12
152	9	12
153	7	13
154	1	14
155	4	14
156	6	14
157	8	14
158	8	14
159	7	15
160	0	16
161	1	16
162	1	16
163	2	16
164	5	16
165	5	16
166	6	16
167	6	16
168	6	16
169	7	16
170	9	16
171	9	16
172	0	16
173	6	16
174	8	16
175	8	17
176	0	18
177	4	18
178	4	18
179	5	18
180	7	18
181	7	18
182	8	18
183	9	18
184	3	18
185	6	18
186	9	18
187	9	18
188	8	19
189	1	20
190	2	20
191	2	20
192	5	20
193	6	20
194	9	20
195	5	20
196	5	20
197	6	20
198	9	20
199	9	20
