SSM_index	CNA_index
0	4
0	20
0	28
0	30
0	33
1	4
1	20
1	28
1	30
1	33
2	5
2	7
2	8
2	11
2	14
2	25
2	35
2	36
2	38
3	15
4	21
4	37
5	6
6	39
7	9
8	18
8	23
8	34
9	18
9	23
9	34
10	19
10	24
10	29
11	19
11	24
11	29
12	16
13	16
14	7
14	8
14	11
14	14
14	25
14	35
14	36
14	38
15	7
15	8
15	11
15	14
15	25
15	35
15	36
15	38
16	15
17	39
18	9
19	10
20	10
21	26
21	32
22	16
23	16
24	17
24	22
24	27
25	18
25	23
25	34
26	13
27	13
28	16
29	16
30	16
31	16
32	20
32	28
32	30
32	33
33	20
33	28
33	30
33	33
34	15
35	15
36	21
36	37
37	9
38	9
39	9
40	17
40	22
40	27
41	19
41	24
41	29
42	13
43	16
44	16
45	11
45	14
45	25
45	35
45	36
45	38
46	21
46	37
47	21
47	37
48	17
48	27
49	17
49	27
50	14
50	25
50	35
50	36
50	38
51	31
52	26
52	32
53	18
53	34
54	19
54	29
55	19
55	29
56	13
57	16
58	15
59	21
59	37
60	17
60	27
61	17
61	27
62	18
62	34
63	18
63	34
64	19
64	29
65	19
65	29
66	16
67	16
68	16
69	35
69	36
69	38
70	21
70	37
71	21
71	37
72	21
72	37
73	32
74	32
75	17
75	27
76	17
76	27
77	18
77	34
78	18
78	34
79	18
79	34
80	18
80	34
81	18
81	34
82	19
82	29
83	20
83	28
83	30
83	33
84	35
84	36
84	38
85	35
85	36
85	38
86	35
86	36
86	38
87	35
87	36
87	38
88	35
88	36
88	38
89	21
89	37
90	21
90	37
91	39
92	31
93	32
94	32
95	32
116	34
117	34
118	34
119	29
120	29
121	29
122	29
123	30
123	33
124	30
124	33
125	35
125	36
125	38
126	35
126	36
126	38
127	35
127	36
127	38
128	37
129	39
130	31
131	32
132	32
133	30
133	33
134	33
135	35
135	36
135	38
136	35
136	36
136	38
137	39
138	34
140	35
140	36
140	38
141	35
141	36
141	38
142	35
142	36
142	38
143	35
143	36
143	38
144	35
144	36
144	38
145	35
145	36
145	38
146	35
146	36
146	38
147	35
147	36
147	38
148	35
148	36
148	38
149	35
149	36
149	38
150	37
151	37
152	37
153	37
154	39
155	39
156	39
157	39
158	36
158	38
159	36
159	38
160	37
161	37
162	37
163	37
164	37
165	37
167	36
167	38
168	36
168	38
169	36
169	38
170	36
170	38
171	36
171	38
172	36
172	38
173	36
173	38
174	36
174	38
175	37
176	37
177	37
178	37
179	39
180	39
181	38
182	38
192	38
193	38
194	38
197	38
199	38
