SSM_index	CNA_index
0	12
0	15
0	23
0	33
1	12
1	15
1	23
1	33
2	3
3	30
3	32
4	7
4	13
5	21
5	24
5	37
6	12
6	15
6	23
6	33
7	7
7	13
8	18
18	7
19	7
21	4
21	5
21	8
28	11
29	11
30	11
33	6
41	7
42	7
43	7
44	7
46	8
47	10
60	10
68	32
69	19
70	27
71	17
71	25
71	39
72	17
72	25
72	39
73	36
76	27
77	27
78	32
79	35
79	38
80	18
81	18
82	18
83	18
84	18
86	20
87	22
87	26
88	22
88	26
89	23
89	33
94	27
95	32
97	19
98	20
99	23
99	33
102	19
105	32
106	32
110	24
110	37
111	21
111	24
111	37
112	25
112	39
113	33
114	23
114	33
117	36
118	36
119	36
120	36
122	27
123	27
124	27
125	27
126	27
127	27
128	27
129	32
130	32
131	32
134	24
134	37
135	24
135	37
136	24
136	37
137	34
138	34
139	35
139	38
140	35
140	38
141	35
141	38
142	35
142	38
147	32
148	32
156	30
158	29
159	31
168	36
176	34
177	34
179	39
180	39
181	39
190	37
191	38
193	39
