CNA_index	seg_index	subclone_ID	phase	change
0	7	2	A	-1
1	26	2	A	-1
2	6	2	B	1
3	13	4	A	2
4	22	4	A	-1
5	32	4	A	-1
6	33	4	B	-1
7	0	5	A	-1
8	6	5	A	-1
9	8	5	A	-1
10	19	5	A	-1
11	26	5	A	-1
12	17	5	B	-1
13	31	6	B	-1
14	9	7	A	1
15	24	7	A	-1
16	22	9	A	-1
17	21	10	A	-1
18	27	10	A	-1
19	27	10	B	1
20	18	12	A	-1
21	20	12	A	-1
22	29	12	A	1
23	22	12	B	-1
24	5	13	B	-1
25	4	14	A	-1
26	11	14	A	1
27	35	15	B	-1
28	16	16	A	1
29	29	16	A	1
30	31	16	A	1
31	18	16	B	-1
32	4	18	A	-1
33	10	18	B	1
34	33	19	A	1
35	1	19	B	-1
36	2	19	B	1
37	12	19	B	-1
38	23	19	B	1
39	23	20	A	1
