SSM_index	CNA_index
0	1
0	3
1	1
1	3
2	34
5	37
6	33
7	6
12	3
18	6
19	6
21	7
23	5
29	6
42	11
44	13
44	22
44	29
49	12
50	21
50	30
51	21
51	30
52	19
53	19
54	19
55	17
55	26
56	17
56	26
59	24
59	31
60	24
60	31
61	24
61	31
63	27
64	27
65	16
66	17
66	26
67	17
67	26
69	24
69	31
70	24
70	31
71	13
85	20
86	22
86	29
88	21
88	30
89	28
90	19
91	17
91	26
92	17
92	26
95	24
95	31
96	24
96	31
101	22
101	29
103	24
103	31
104	28
105	24
105	31
106	22
108	25
121	26
122	26
123	26
150	30
152	30
156	29
162	34
163	35
166	37
167	37
171	37
172	38
180	39
181	39
