CNA_index	seg_index	subclone_ID	phase	change
0	3	2	A	1
1	8	2	A	1
2	0	2	B	1
3	4	2	B	1
4	3	5	A	1
5	0	5	B	1
6	3	7	A	1
7	0	8	B	2
8	1	8	B	-1
9	2	8	B	-1
10	0	9	B	2
11	7	9	B	-1
12	3	10	A	1
13	3	11	B	-1
14	5	12	A	1
15	6	12	A	-1
16	7	12	A	-1
17	0	12	B	1
18	0	14	B	1
19	4	14	B	1
20	9	14	B	-1
21	2	15	A	-1
22	4	16	A	1
23	9	16	A	1
24	6	16	B	-1
25	8	16	B	-1
26	1	17	A	-1
27	3	17	A	3
28	0	17	B	1
29	4	17	B	2
30	0	18	A	-1
31	3	18	A	1
32	8	18	A	1
33	0	18	B	2
34	3	18	B	-1
35	9	18	B	-1
36	2	19	A	-1
37	3	19	A	1
38	9	20	A	1
39	6	20	B	-1
