CNA_index	seg_index	subclone_ID	phase	change
0	37	1	A	-1
1	2	1	B	1
2	28	1	B	-1
3	38	2	B	-1
4	28	3	B	-1
5	36	3	B	1
6	14	5	A	-1
7	18	5	B	-1
8	32	5	B	-1
9	17	6	B	1
10	4	7	A	1
11	18	8	B	-1
12	37	8	B	-1
13	17	9	B	1
14	19	10	A	-1
15	14	10	B	-1
16	32	11	A	-1
17	12	11	B	-1
18	8	12	B	1
19	17	12	B	1
20	25	13	B	-1
21	6	14	A	-1
22	37	14	B	-1
23	2	15	A	-1
24	16	15	B	-1
25	20	15	B	3
26	30	15	B	-1
27	27	16	A	1
28	18	16	B	-1
29	26	16	B	-1
30	17	17	A	2
31	38	18	A	3
32	7	19	A	1
33	10	19	B	-1
34	32	19	B	-1
35	19	20	A	-1
36	23	20	A	1
37	38	20	A	1
38	21	20	B	-1
39	35	20	B	1
