SSM_index	CNA_index
0	37
1	21
5	15
6	12
6	20
6	25
6	33
15	14
16	17
17	29
19	32
21	21
22	21
25	22
26	22
31	17
33	26
37	30
38	32
40	20
40	25
40	33
41	20
41	25
41	33
42	38
43	38
44	38
45	17
46	17
47	17
48	17
49	17
60	26
61	39
62	39
63	19
63	23
64	36
65	36
66	36
67	32
68	32
69	31
71	37
72	20
72	25
72	33
87	38
93	26
94	26
95	26
96	34
97	27
98	27
100	32
101	31
103	28
104	28
108	38
119	26
120	26
121	29
122	29
124	35
126	30
127	36
128	32
133	37
134	33
150	35
151	30
152	30
153	30
154	30
163	38
164	38
165	38
179	38
