SSM_index	seg_index	subclone_ID
0	28	1
1	39	1
2	11	1
3	12	1
4	15	1
5	19	1
6	31	1
7	7	2
8	23	2
9	18	2
10	30	2
11	35	2
12	16	3
13	12	4
14	3	4
15	10	4
16	11	4
17	15	4
18	4	5
19	5	5
20	10	5
21	14	5
22	20	5
23	24	5
24	28	5
25	32	5
26	35	5
27	35	5
28	37	5
29	37	5
30	39	5
31	1	5
32	2	5
33	3	5
34	5	5
35	10	5
36	10	5
37	10	5
38	11	5
39	11	5
40	12	5
41	15	5
42	17	5
43	20	5
44	22	5
45	24	5
46	25	5
47	27	5
48	29	5
49	29	5
50	31	5
51	35	5
52	37	5
53	37	5
54	37	5
55	39	5
56	13	6
57	0	7
58	0	7
59	2	7
60	2	7
61	3	7
62	8	7
63	14	7
64	15	7
65	31	7
66	35	7
67	5	7
68	7	7
69	10	7
70	11	7
71	14	7
72	15	7
73	16	7
74	22	7
75	22	7
76	25	7
77	25	7
78	28	7
79	34	7
80	35	7
81	37	7
82	4	8
83	5	8
84	5	8
85	15	8
86	33	8
87	0	8
88	2	8
89	8	8
90	10	8
91	35	8
92	37	8
93	38	8
94	12	9
95	12	9
96	35	9
97	17	10
98	32	10
99	0	11
100	7	11
101	8	11
102	10	11
103	10	11
104	21	11
105	33	11
106	3	11
107	5	11
108	5	11
109	11	11
110	15	11
111	21	11
112	25	11
113	26	11
114	37	11
115	39	11
116	38	12
117	21	12
118	25	13
119	0	13
120	18	13
121	38	13
122	0	14
123	0	14
124	0	14
125	10	14
126	14	14
127	28	14
128	34	14
129	35	14
130	0	14
131	0	14
132	3	14
133	5	14
134	5	14
135	7	14
136	7	14
137	11	14
138	12	14
139	12	14
140	18	14
141	19	14
142	23	14
143	24	14
144	25	14
145	27	14
146	30	14
147	32	14
148	33	14
149	35	14
150	35	14
151	36	14
152	37	14
153	15	15
154	21	15
155	8	16
156	39	16
157	5	16
158	9	16
159	9	16
160	11	16
161	24	16
162	25	16
163	39	16
164	39	16
165	14	17
166	15	17
167	25	17
168	7	17
169	12	17
170	14	17
171	18	17
172	20	17
173	22	17
174	26	17
175	27	17
176	33	17
177	33	17
178	0	18
179	2	18
180	5	18
181	8	18
182	22	18
183	28	18
184	37	18
185	0	18
186	11	18
187	14	18
188	16	18
189	21	18
190	24	18
191	25	18
192	27	18
193	30	18
194	30	18
195	37	18
196	9	19
197	32	19
198	23	20
199	33	20
