SSM_index	CNA_index
0	22
1	6
1	13
1	19
1	21
1	23
1	28
1	32
1	34
1	37
2	8
2	26
3	8
3	26
4	9
4	12
4	14
4	16
4	24
4	30
5	10
5	38
6	15
7	10
7	38
8	11
8	18
9	39
10	39
11	8
11	26
12	29
13	29
14	29
18	11
19	11
20	11
31	9
31	12
36	15
37	31
38	18
39	18
40	39
41	39
42	19
42	21
42	23
42	28
42	32
42	34
42	37
43	35
44	35
45	35
46	35
47	35
48	36
49	27
50	16
50	24
50	30
51	24
51	30
52	38
53	31
54	20
55	39
56	39
57	39
58	22
59	22
60	19
60	21
60	23
60	28
60	32
60	34
60	37
61	21
61	23
61	28
61	32
61	34
61	37
62	21
62	23
62	28
62	32
62	34
62	37
63	35
64	35
65	35
66	35
67	35
68	26
69	26
70	26
71	29
72	24
72	30
73	24
73	30
74	38
75	38
76	31
77	25
77	33
78	25
78	33
79	25
79	33
80	25
80	33
81	23
81	28
81	32
81	34
81	37
82	23
82	28
82	32
82	34
82	37
83	35
84	35
85	35
86	35
87	35
88	35
89	26
90	29
91	29
92	38
93	39
94	35
95	38
96	38
97	38
98	31
99	39
100	33
101	33
102	33
103	28
103	32
103	34
103	37
104	28
104	32
104	34
104	37
105	35
106	35
107	35
108	35
109	30
110	30
111	30
112	30
113	30
114	28
114	32
114	34
114	37
115	35
116	30
120	31
121	31
122	31
123	39
124	39
125	39
126	39
127	39
128	33
129	33
130	28
130	32
130	34
130	37
131	28
131	32
131	34
131	37
132	28
132	32
132	34
132	37
133	28
133	32
133	34
133	37
134	35
135	35
136	35
137	35
138	35
139	36
140	36
141	30
142	30
143	30
144	38
145	31
146	31
147	33
148	33
149	33
150	32
150	34
150	37
151	32
151	34
151	37
152	35
153	35
154	35
155	36
156	38
157	39
158	33
159	33
160	35
161	35
163	38
164	39
165	33
167	38
168	38
169	38
170	38
171	38
172	38
173	38
174	39
175	39
176	39
177	39
178	39
179	39
180	39
184	33
188	34
188	37
189	37
190	37
191	37
