CNA_index	seg_index	subclone_ID	phase	change
0	22	1	B	1
1	32	1	B	1
2	31	3	B	-1
3	12	4	A	-1
4	39	4	B	1
5	0	5	A	-1
6	0	5	B	1
7	29	6	A	-1
8	39	6	A	1
9	11	6	B	1
10	17	7	A	-1
11	32	7	B	2
12	12	9	A	-1
13	2	10	A	1
14	18	10	B	1
15	1	11	A	-1
16	8	11	A	1
17	23	11	A	-1
18	32	12	A	1
19	38	13	A	1
20	10	13	B	3
21	6	14	A	1
22	23	14	B	1
23	38	15	B	1
24	14	16	A	2
25	21	16	A	1
26	7	17	B	1
27	17	17	B	1
28	38	17	B	1
29	24	18	A	1
30	6	18	B	1
31	17	18	B	1
32	21	18	B	-1
33	26	18	B	1
34	38	18	B	1
35	39	19	A	1
36	24	19	B	2
37	11	20	B	1
38	21	20	B	-1
39	30	20	B	1
