CNA_index	seg_index	subclone_ID	phase	change
0	2	1	A	1
1	4	1	A	-1
2	5	1	A	1
3	7	1	A	1
4	5	2	A	1
5	8	2	A	4
6	0	3	A	1
7	5	3	A	1
8	6	3	A	-1
9	2	3	B	-1
10	6	3	B	-1
11	4	4	B	-1
12	7	4	B	-1
13	7	5	A	1
14	8	5	A	1
15	6	5	B	-1
16	0	6	A	1
17	3	7	B	1
18	4	7	B	-1
19	3	8	A	-1
20	5	8	B	2
21	4	9	B	-1
22	4	10	A	-1
23	6	10	A	-1
24	7	10	A	1
25	5	13	A	1
26	8	13	A	1
27	4	13	B	-1
28	6	13	B	-1
29	9	14	A	1
30	8	14	B	2
31	0	16	A	1
32	9	16	B	1
33	3	17	A	-1
34	5	17	A	2
35	2	18	B	-1
36	9	19	A	1
37	5	20	A	1
38	8	20	A	1
39	3	20	B	2
