SSM_index	CNA_index
0	18
1	0
3	18
4	4
5	5
8	0
9	1
10	13
11	16
12	16
15	18
16	18
17	18
19	3
20	3
21	3
28	10
28	12
29	10
29	12
30	10
30	12
31	15
32	8
33	16
34	9
34	17
35	13
36	16
37	16
38	9
38	17
39	9
39	17
42	18
43	18
46	4
47	4
48	4
49	4
51	6
51	19
53	10
53	12
54	10
54	12
55	15
56	8
57	16
61	6
61	19
62	19
65	10
65	12
66	10
66	12
67	9
68	9
82	9
93	10
110	16
111	17
113	18
115	19
117	17
118	17
120	19
121	19
127	17
128	17
129	15
133	18
137	16
138	17
140	18
141	18
142	19
145	17
146	17
153	16
163	19
164	19
166	19
