CNA_index	seg_index	subclone_ID	phase	change
0	33	2	A	1
1	0	2	B	1
2	29	2	B	1
3	2	5	A	-1
4	27	5	A	2
5	24	5	B	-1
6	17	6	B	-1
7	22	7	A	-1
8	5	7	B	-1
9	8	7	B	-1
10	19	7	B	-1
11	24	7	B	-1
12	26	8	A	2
13	9	8	B	-1
14	10	9	A	1
15	33	9	A	1
16	1	9	B	1
17	23	9	B	-1
18	36	10	A	-1
19	38	10	A	-1
20	10	10	B	-1
21	1	12	A	1
22	6	12	A	1
23	34	12	A	-1
24	35	12	A	-1
25	14	12	B	-1
26	27	12	B	-1
27	14	14	A	-1
28	3	15	A	-1
29	38	15	B	1
30	38	18	A	-1
31	6	18	B	-1
32	10	18	B	-1
33	29	18	B	1
34	13	19	A	-1
35	29	19	A	4
36	37	19	A	-1
37	36	20	A	-1
38	4	20	B	1
39	10	20	B	-1
