CNA_index	seg_index	subclone_ID	phase	change
0	16	1	B	1
1	7	2	A	1
2	16	2	A	1
3	30	2	A	3
4	3	3	A	1
5	38	3	A	1
6	31	3	B	-1
7	1	4	A	-1
8	1	4	B	-1
9	38	4	B	-1
10	3	5	A	1
11	17	5	A	1
12	30	5	B	1
13	7	6	A	1
14	11	6	B	1
15	21	7	A	1
16	34	7	A	-1
17	5	7	B	2
18	38	8	B	-1
19	6	9	A	2
20	0	11	B	2
21	24	12	B	3
22	20	13	A	1
23	9	13	B	2
24	38	13	B	-1
25	6	15	A	2
26	12	15	A	2
27	33	15	A	1
28	35	15	A	-1
29	13	16	A	1
30	28	16	A	1
31	2	16	B	1
32	3	17	A	1
33	19	17	A	1
34	5	18	A	1
35	30	18	B	1
36	27	19	A	1
37	0	20	A	1
38	2	20	A	-1
39	16	20	B	1
