SSM_index	seg_index	subclone_ID
0	6	1
1	7	1
2	28	1
3	29	1
4	30	1
5	33	1
6	0	2
7	4	2
8	9	2
9	10	2
10	10	2
11	11	2
12	12	2
13	13	2
14	20	2
15	23	2
16	31	2
17	32	2
18	38	2
19	0	2
20	15	2
21	16	2
22	31	2
23	1	3
24	15	3
25	37	3
26	1	3
27	4	3
28	19	3
29	33	3
30	30	4
31	34	4
32	8	5
33	10	5
34	15	5
35	22	5
36	22	5
37	31	5
38	32	5
39	37	5
40	38	5
41	39	5
42	4	5
43	6	5
44	29	5
45	37	5
46	24	6
47	18	7
48	33	7
49	29	7
50	8	8
51	10	8
52	18	8
53	23	8
54	24	8
55	27	8
56	28	8
57	31	8
58	32	8
59	38	8
60	4	8
61	6	8
62	10	8
63	29	8
64	31	8
65	0	9
66	2	9
67	5	9
68	10	9
69	15	9
70	15	9
71	20	9
72	28	9
73	31	9
74	31	9
75	32	9
76	36	9
77	36	9
78	37	9
79	37	9
80	38	9
81	5	9
82	15	9
83	24	9
84	27	9
85	29	9
86	32	9
87	1	10
88	2	10
89	10	10
90	16	11
91	30	11
92	31	11
93	0	12
94	4	12
95	7	12
96	10	12
97	13	12
98	15	12
99	15	12
100	18	12
101	20	12
102	20	12
103	24	12
104	26	12
105	29	12
106	29	12
107	30	12
108	32	12
109	36	12
110	37	12
111	37	12
112	39	12
113	6	12
114	11	12
115	12	12
116	21	12
117	28	12
118	33	12
119	5	13
120	28	13
121	33	13
122	9	13
123	17	14
124	17	14
125	19	14
126	20	14
127	22	14
128	26	14
129	27	14
130	31	14
131	32	14
132	2	14
133	4	14
134	17	14
135	33	14
136	38	14
137	0	15
138	2	15
139	4	15
140	13	15
141	27	15
142	29	15
143	30	15
144	31	15
145	33	15
146	36	15
147	0	15
148	5	15
149	13	15
150	34	15
151	0	16
152	0	16
153	2	16
154	6	16
155	9	16
156	15	16
157	15	16
158	22	16
159	22	16
160	31	16
161	38	16
162	38	16
163	39	16
164	7	16
165	15	16
166	25	16
167	28	16
168	29	16
169	39	16
170	5	17
171	28	17
172	33	17
173	30	17
174	0	18
175	0	18
176	10	18
177	10	18
178	24	18
179	25	18
180	25	18
181	26	18
182	28	18
183	28	18
184	28	18
185	37	18
186	38	18
187	0	18
188	15	18
189	24	18
190	31	18
191	39	18
192	2	19
193	3	19
194	12	19
195	18	19
196	15	20
197	33	20
198	6	20
199	19	20
