SSM_index	seg_index	subclone_ID
0	3	1
1	0	2
2	10	2
3	10	2
4	17	2
5	4	2
6	5	2
7	6	2
8	8	2
9	10	2
10	16	2
11	17	2
12	18	2
13	18	2
14	9	3
15	10	3
16	13	3
17	14	3
18	15	3
19	16	3
20	16	3
21	17	3
22	0	3
23	2	3
24	4	3
25	5	3
26	5	3
27	5	3
28	5	3
29	6	3
30	6	3
31	7	3
32	10	3
33	11	3
34	11	3
35	12	3
36	12	3
37	13	3
38	13	3
39	15	3
40	5	4
41	10	4
42	8	4
43	8	4
44	14	4
45	13	5
46	14	5
47	0	5
48	0	5
49	4	5
50	7	5
51	8	5
52	8	5
53	11	5
54	11	5
55	13	5
56	17	5
57	17	5
58	8	6
59	12	6
60	16	6
61	6	6
62	13	6
63	13	6
64	14	6
65	17	6
66	18	6
67	18	6
68	7	7
69	13	8
70	8	8
71	18	8
72	9	9
73	10	9
74	13	9
75	17	9
76	9	9
77	11	9
78	18	9
79	8	10
80	9	10
81	12	10
82	17	10
83	1	11
84	3	11
85	5	11
86	16	11
87	16	11
88	19	11
89	2	11
90	5	11
91	9	11
92	12	11
93	14	11
94	18	11
95	18	11
96	4	12
97	4	12
98	18	12
99	1	13
100	7	13
101	7	13
102	11	13
103	17	13
104	19	13
105	0	13
106	1	13
107	1	13
108	5	13
109	6	13
110	6	13
111	6	13
112	7	13
113	7	13
114	9	13
115	9	13
116	11	13
117	15	13
118	16	13
119	18	13
120	4	14
121	5	14
122	6	14
123	8	14
124	10	14
125	10	14
126	11	14
127	11	14
128	12	14
129	13	14
130	16	14
131	16	14
132	17	14
133	1	14
134	4	14
135	5	14
136	5	14
137	6	14
138	7	14
139	8	14
140	9	14
141	9	14
142	17	14
143	13	15
144	1	15
145	3	15
146	19	15
147	7	16
148	13	16
149	8	17
150	0	17
151	2	18
152	18	18
153	19	18
154	7	18
155	12	18
156	14	19
157	17	19
158	18	19
159	2	19
160	6	19
161	10	19
162	10	19
163	10	19
164	10	19
165	14	19
166	17	19
167	0	20
168	2	20
169	2	20
170	2	20
171	5	20
172	6	20
173	7	20
174	8	20
175	10	20
176	15	20
177	16	20
178	19	20
179	0	20
180	1	20
181	2	20
182	6	20
183	7	20
184	8	20
185	8	20
186	9	20
187	9	20
188	9	20
189	9	20
190	10	20
191	10	20
192	11	20
193	11	20
194	13	20
195	14	20
196	15	20
197	17	20
198	17	20
199	17	20
