CNA_index	seg_index	subclone_ID	phase	change
0	2	1	A	1
1	3	1	A	1
2	8	1	A	3
3	5	1	B	1
4	1	2	A	3
5	2	3	A	1
6	0	4	B	-1
7	3	5	A	3
8	2	6	A	1
9	4	6	A	-1
10	1	6	B	1
11	5	6	B	1
12	1	7	B	1
13	3	8	A	2
14	4	8	B	1
15	6	10	A	1
16	7	11	A	1
17	4	11	B	1
18	0	12	A	1
19	4	12	A	-1
20	5	13	A	1
21	6	14	B	2
22	1	15	A	1
23	5	15	B	2
24	2	16	A	1
25	6	16	A	1
26	1	16	B	2
27	5	16	B	1
28	7	16	B	2
29	3	17	A	2
30	4	17	A	-1
31	0	17	B	-1
32	2	17	B	1
33	3	19	A	1
34	7	19	A	1
35	9	19	A	1
36	1	19	B	1
37	4	20	A	-1
38	4	20	B	1
39	7	20	B	1
