CNA_index	seg_index	subclone_ID	phase	change
0	30	1	A	1
1	21	1	B	1
2	0	2	B	-1
3	3	3	A	1
4	28	3	A	-1
5	18	3	B	2
6	21	3	B	1
7	11	4	A	1
8	14	4	A	1
9	17	5	B	1
10	31	5	B	1
11	22	7	A	2
12	6	8	B	1
13	17	8	B	1
14	23	8	B	1
15	37	8	B	1
16	31	9	A	-1
17	18	9	B	1
18	23	10	A	3
19	32	10	B	1
20	11	11	A	1
21	0	11	B	-1
22	15	11	B	1
23	32	11	B	1
24	35	11	B	-1
25	15	12	A	-1
26	15	12	B	1
27	30	12	B	-1
28	13	13	B	-1
29	10	14	A	1
30	6	14	B	1
31	10	15	B	-1
32	2	16	B	1
33	30	16	B	-1
34	20	17	B	-1
35	35	17	B	-1
36	30	18	A	1
37	6	19	A	3
38	12	19	B	1
39	29	19	B	1
