CNA_index	seg_index	subclone_ID	phase	change
0	13	1	B	1
1	17	2	B	1
2	1	4	A	1
3	6	4	B	1
4	8	4	B	1
5	15	4	B	2
6	16	4	B	1
7	18	5	B	2
8	7	6	A	1
9	16	7	A	1
10	0	7	B	-1
11	1	7	B	-1
12	7	7	B	-1
13	13	7	B	1
14	16	7	B	1
15	1	9	B	-1
16	9	9	B	1
17	11	9	B	-1
18	5	10	A	1
19	12	10	A	3
20	9	10	B	1
21	17	10	B	4
22	8	11	B	2
23	0	12	B	-1
24	11	12	B	-1
25	14	12	B	1
26	17	12	B	1
27	0	14	A	1
28	7	15	A	1
29	2	16	A	3
30	2	16	B	2
31	8	16	B	3
32	9	16	B	1
33	15	16	B	1
34	16	16	B	1
35	13	18	B	1
36	0	19	A	1
37	19	19	B	-1
38	14	20	A	1
39	5	20	B	-1
