SSM_index	CNA_index
7	12
7	16
8	32
11	2
11	34
13	11
16	21
20	36
21	31
22	12
22	16
23	23
24	23
25	37
26	32
28	20
28	33
29	14
31	18
32	13
33	13
34	13
35	13
36	26
37	26
38	21
39	21
40	21
42	27
43	27
45	17
45	28
45	30
46	11
49	31
51	12
51	16
52	12
52	16
53	37
54	37
55	19
56	32
57	32
60	13
61	13
62	13
66	17
66	28
66	30
70	23
77	16
78	16
79	16
81	37
85	29
85	39
86	29
86	39
87	18
89	21
90	34
91	34
93	27
95	15
95	35
96	35
97	17
97	28
97	30
100	23
101	19
103	29
103	39
104	21
107	28
107	30
108	31
109	31
112	37
113	20
113	33
116	21
119	28
119	30
123	19
124	29
124	39
125	21
128	28
128	30
147	24
149	37
152	35
185	39
