CNA_index	seg_index	subclone_ID	phase	change
0	3	2	A	-1
1	15	2	A	-1
2	9	3	A	-1
3	18	3	A	-1
4	0	4	A	-1
5	1	4	A	-1
6	4	4	A	-1
7	10	4	A	-1
8	13	4	B	1
9	14	5	A	1
10	17	5	B	-1
11	18	5	B	-1
12	18	6	A	-1
13	13	7	A	-1
14	11	7	B	-1
15	1	8	A	-1
16	17	9	A	-1
17	0	11	A	-1
18	8	11	A	-1
19	11	11	A	2
20	4	12	A	-1
21	1	12	B	-1
22	8	13	A	-1
23	12	13	A	-1
24	17	13	A	-1
25	16	13	B	-1
26	7	14	B	-1
27	13	15	A	-1
28	11	16	A	1
29	14	16	A	1
30	17	16	B	-1
31	2	17	B	-1
32	4	17	B	-1
33	9	17	B	-1
34	12	18	A	-1
35	5	19	A	-1
36	7	19	A	1
37	7	19	B	-1
38	14	19	B	-1
39	1	20	B	-1
