CNA_index	seg_index	subclone_ID	phase	change
0	5	2	A	-1
1	16	2	A	1
2	22	2	A	-1
3	32	2	A	-1
4	39	2	A	-1
5	18	2	B	-1
6	37	3	A	-1
7	24	4	A	1
8	31	4	A	-1
9	15	4	B	-1
10	16	5	A	2
11	9	6	A	2
12	2	7	A	1
13	8	8	A	-1
14	3	10	B	-1
15	7	11	A	2
16	35	11	A	-1
17	17	11	B	1
18	3	12	A	-1
19	5	12	A	-1
20	32	12	A	-1
21	29	13	A	-1
22	30	13	A	-1
23	12	13	B	-1
24	38	13	B	-1
25	22	14	A	-1
26	1	16	A	-1
27	17	16	A	-1
28	11	18	A	-1
29	21	18	A	-1
30	10	18	B	-1
31	16	19	A	1
32	29	19	A	-1
33	35	19	A	-1
34	2	20	A	1
35	15	20	A	-1
36	16	20	A	1
37	17	20	A	-1
38	38	20	A	-1
39	25	20	B	1
