CNA_index	seg_index	subclone_ID	phase	change
0	6	1	B	1
1	3	2	B	1
2	1	3	A	2
3	2	3	A	-1
4	6	4	A	1
5	1	4	B	1
6	4	4	B	-1
7	6	4	B	1
8	1	5	A	1
9	4	5	A	-1
10	5	6	A	-1
11	1	6	B	2
12	3	6	B	1
13	8	7	B	2
14	1	8	A	5
15	1	10	A	1
16	3	11	A	-1
17	8	11	A	2
18	9	11	A	1
19	7	12	A	-1
20	3	13	B	2
21	1	14	B	3
22	0	15	A	-1
23	8	15	A	1
24	9	15	A	1
25	1	15	B	1
26	5	15	B	-1
27	6	16	A	2
28	3	16	B	1
29	6	16	B	1
30	3	17	A	-1
31	3	17	B	1
32	7	17	B	-1
33	8	17	B	1
34	1	19	A	1
35	1	20	A	1
36	3	20	A	-1
37	5	20	A	-1
38	8	20	A	1
39	9	20	A	1
