SSM_index	CNA_index
0	10
0	14
1	30
2	6
2	27
3	8
3	20
6	12
10	10
39	16
39	21
39	25
39	29
40	26
41	30
44	16
44	21
44	25
44	29
45	18
46	18
47	18
48	18
49	18
50	32
50	34
50	36
50	39
51	19
52	26
54	20
55	20
56	20
57	32
57	34
57	36
57	39
59	26
60	26
61	30
62	37
63	37
69	26
70	30
71	27
77	38
78	32
78	34
78	36
78	39
81	26
82	26
83	30
87	27
88	27
89	37
90	37
93	31
94	28
95	28
103	30
105	30
106	30
107	30
114	37
123	38
125	32
125	34
125	36
125	39
126	34
126	36
126	39
127	32
127	34
127	36
127	39
155	36
155	39
156	36
156	39
157	36
157	39
190	37
