CNA_index	seg_index	subclone_ID	phase	change
0	9	1	A	1
1	3	2	B	1
2	8	2	B	1
3	2	3	A	-1
4	3	3	A	1
5	9	3	A	1
6	3	3	B	1
7	5	3	B	1
8	7	3	B	-1
9	2	4	A	-1
10	3	4	A	1
11	8	4	A	-1
12	9	4	B	1
13	1	6	A	1
14	9	6	B	1
15	9	7	A	1
16	7	8	A	-1
17	1	8	B	1
18	9	8	B	1
19	3	9	A	2
20	2	9	B	1
21	3	9	B	1
22	7	9	B	-1
23	3	11	B	1
24	8	11	B	1
25	1	12	A	1
26	3	12	A	2
27	9	12	A	1
28	8	13	A	-1
29	9	14	A	2
30	2	14	B	1
31	4	14	B	-1
32	7	15	B	-1
33	2	16	A	-1
34	5	16	A	-1
35	3	16	B	1
36	9	18	A	1
37	3	19	B	1
38	2	20	A	-1
39	2	20	B	1
