CNA_index	seg_index	subclone_ID	phase	change
0	6	1	A	-1
1	7	1	A	-1
2	9	1	A	-1
3	3	1	B	-1
4	1	2	A	-1
5	6	2	A	-1
6	4	2	B	1
7	0	3	B	2
8	0	4	B	1
9	3	5	A	1
10	0	5	B	3
11	8	6	A	-1
12	5	6	B	1
13	5	7	A	-1
14	9	7	B	-1
15	2	9	A	-1
16	6	9	B	-1
17	0	10	A	-1
18	3	10	A	1
19	9	11	A	-1
20	1	11	B	-1
21	3	11	B	-1
22	4	11	B	1
23	8	11	B	1
24	2	13	A	-1
25	4	13	B	1
26	0	14	A	-1
27	3	14	A	2
28	3	14	B	-1
29	6	14	B	-1
30	7	14	B	4
31	3	15	A	3
32	5	15	B	1
33	6	16	B	-1
34	0	17	A	-1
35	2	17	A	-1
36	7	17	B	1
37	3	18	B	-1
38	0	19	B	1
39	5	19	B	1
