CNA_index	seg_index	subclone_ID	phase	change
0	3	1	A	1
1	13	1	A	2
2	19	1	A	1
3	5	2	A	3
4	9	2	A	1
5	13	2	A	1
6	19	2	A	1
7	1	2	B	1
8	12	2	B	1
9	1	4	B	1
10	0	5	A	1
11	3	5	A	1
12	9	5	A	1
13	16	5	A	1
14	19	7	A	1
15	5	7	B	1
16	6	9	A	1
17	12	9	A	1
18	10	10	A	1
19	0	11	A	1
20	5	11	A	1
21	7	11	A	1
22	16	11	A	2
23	5	13	A	1
24	11	13	A	-1
25	4	13	B	1
26	3	14	A	2
27	14	14	A	1
28	9	14	B	1
29	16	14	B	2
30	3	15	A	4
31	7	15	A	1
32	2	15	B	2
33	16	16	A	1
34	0	17	A	1
35	1	17	A	1
36	7	17	A	1
37	3	18	A	1
38	1	19	A	1
39	5	20	A	1
