CNA_index	seg_index	subclone_ID	phase	change
0	2	4	A	1
1	29	4	A	2
2	3	4	B	1
3	12	4	B	1
4	15	4	B	-1
5	13	5	A	-1
6	17	5	A	1
7	4	5	B	-1
8	17	7	A	1
9	35	7	A	-1
10	4	8	A	-1
11	18	8	A	-1
12	19	8	A	-1
13	28	8	A	-1
14	36	8	B	-1
15	0	9	A	-1
16	11	9	A	1
17	27	10	A	1
18	13	11	A	-1
19	38	11	A	-1
20	24	11	B	-1
21	4	12	A	-1
22	16	12	A	-1
23	4	12	B	-1
24	17	12	B	-1
25	29	12	B	-1
26	6	13	A	-1
27	11	15	A	2
28	0	15	B	1
29	33	16	A	1
30	37	16	A	-1
31	28	16	B	-1
32	6	17	B	-1
33	19	17	B	-1
34	27	18	A	1
35	36	18	A	-1
36	13	18	B	-1
37	7	19	A	-1
38	2	19	B	1
39	39	20	A	-1
