CNA_index	seg_index	subclone_ID	phase	change
0	8	1	A	1
1	35	1	B	1
2	38	1	B	-1
3	19	2	B	2
4	17	6	A	-1
5	32	6	B	1
6	11	7	A	-1
7	19	7	A	-1
8	39	7	A	3
9	11	7	B	-1
10	4	8	A	1
11	14	8	A	1
12	16	8	B	-1
13	27	8	B	1
14	14	9	B	-1
15	19	9	B	1
16	32	9	B	1
17	39	9	B	1
18	15	10	A	-1
19	33	10	A	1
20	36	10	A	1
21	6	10	B	-1
22	13	10	B	-1
23	20	10	B	-1
24	26	10	B	1
25	2	12	B	-1
26	3	12	B	1
27	13	12	B	-1
28	3	13	A	-1
29	21	13	A	-1
30	4	13	B	-1
31	23	15	B	2
32	24	17	A	1
33	34	17	A	-1
34	9	18	A	-1
35	4	20	A	1
36	6	20	A	1
37	25	20	A	1
38	23	20	B	1
39	33	20	B	-1
