CNA_index	seg_index	subclone_ID	phase	change
0	2	1	A	1
1	8	1	A	1
2	0	1	B	1
3	3	1	B	1
4	5	3	A	1
5	1	3	B	1
6	9	4	A	-1
7	0	5	A	1
8	0	5	B	1
9	5	6	B	1
10	1	7	A	1
11	2	7	A	2
12	3	7	A	1
13	5	7	A	1
14	8	8	A	2
15	0	9	B	2
16	0	10	A	1
17	5	10	A	1
18	6	12	A	1
19	6	12	B	1
20	0	13	A	1
21	5	13	A	1
22	0	13	B	1
23	5	13	B	1
24	6	14	B	1
25	3	15	A	2
26	5	15	A	1
27	7	15	A	1
28	1	15	B	2
29	8	15	B	1
30	2	16	A	1
31	0	17	A	2
32	6	17	A	1
33	9	17	B	1
34	3	18	A	1
35	8	18	B	1
36	2	19	B	-1
37	0	20	A	1
38	6	20	A	1
39	0	20	B	2
