SSM_index	CNA_index
0	11
0	21
0	30
0	31
1	25
1	28
2	25
2	28
3	4
4	5
4	16
5	23
6	19
6	29
7	13
8	3
9	4
10	4
11	5
11	16
12	17
13	33
14	23
15	13
16	25
16	28
17	8
17	32
18	14
18	22
19	15
19	24
20	5
20	16
21	5
21	16
22	5
22	16
23	17
24	17
25	7
26	13
27	8
27	32
28	18
28	26
29	23
30	11
30	21
30	30
30	31
31	11
31	21
31	30
31	31
32	11
32	21
32	30
32	31
33	11
33	21
33	30
33	31
34	11
34	21
34	30
34	31
35	11
35	21
35	30
35	31
36	13
37	13
38	13
39	13
40	13
41	13
42	25
42	28
43	25
43	28
44	25
44	28
45	8
45	32
46	32
47	8
47	32
48	32
49	14
49	22
50	14
50	22
51	15
51	24
52	16
53	16
54	18
54	26
55	12
56	12
57	33
58	33
59	33
60	19
60	29
105	32
106	17
107	23
108	21
108	30
108	31
109	16
110	17
111	23
112	19
112	29
117	16
118	25
118	28
119	32
121	32
122	32
124	26
125	27
126	30
126	31
127	28
128	32
129	32
130	32
131	32
137	33
138	33
139	29
140	29
141	29
142	30
142	31
143	30
143	31
144	30
144	31
145	30
145	31
146	30
146	31
147	30
147	31
148	30
148	31
155	28
156	28
157	32
158	32
159	32
160	32
164	33
165	33
166	33
167	33
168	33
169	31
170	31
171	30
171	31
172	30
172	31
173	30
173	31
179	32
180	32
181	32
182	32
188	33
189	31
191	32
192	32
193	32
194	32
