CNA_index	seg_index	subclone_ID	phase	change
0	32	1	A	1
1	36	2	B	-1
2	38	3	A	1
3	8	4	B	2
4	17	6	A	1
5	18	6	B	1
6	32	6	B	-1
7	33	6	B	2
8	37	6	B	-1
9	39	7	A	2
10	26	7	B	1
11	27	7	B	-1
12	16	8	A	-1
13	39	8	A	1
14	2	9	A	1
15	24	9	A	-1
16	33	9	A	-1
17	23	9	B	1
18	28	10	A	-1
19	32	10	A	1
20	38	10	A	1
21	11	10	B	-1
22	16	10	B	3
23	23	11	A	-1
24	38	11	A	1
25	35	11	B	-1
26	26	12	B	1
27	32	13	A	1
28	37	13	B	-1
29	13	14	B	1
30	34	14	B	1
31	4	15	A	-1
32	16	15	A	-1
33	17	15	A	2
34	38	15	A	1
35	38	16	B	-1
36	11	18	A	1
37	4	18	B	-1
38	32	19	A	2
39	11	19	B	-1
