CNA_index	seg_index	subclone_ID	phase	change
0	0	1	A	1
1	4	1	A	1
2	6	2	A	-1
3	7	2	A	1
4	2	2	B	-1
5	7	2	B	-1
6	9	2	B	1
7	2	4	A	1
8	3	5	A	1
9	9	5	A	1
10	2	5	B	-1
11	3	6	A	4
12	4	6	A	1
13	6	6	B	1
14	1	7	B	2
15	8	7	B	2
16	0	12	A	1
17	4	12	A	1
18	5	12	A	1
19	5	13	A	2
20	6	13	A	-1
21	2	14	A	1
22	4	16	A	1
23	5	16	B	1
24	4	17	B	3
25	5	17	B	1
26	6	17	B	1
27	3	18	A	1
28	4	18	A	1
29	9	18	A	3
30	5	18	B	1
31	6	18	B	1
32	9	18	B	1
33	2	19	A	1
34	6	19	A	-1
35	6	19	B	1
36	9	19	B	2
37	2	20	A	2
38	5	20	A	1
39	7	20	B	-1
