CNA_index	seg_index	subclone_ID	phase	change
0	6	1	B	-1
1	13	2	A	2
2	17	2	A	2
3	16	3	A	1
4	3	4	B	1
5	8	4	B	2
6	10	5	A	-1
7	12	5	A	-1
8	3	6	A	2
9	6	7	A	1
10	17	7	A	1
11	16	9	B	-1
12	16	10	A	1
13	0	11	A	-1
14	5	11	A	1
15	19	11	A	-1
16	3	11	B	1
17	9	12	A	-1
18	13	12	A	1
19	5	12	B	-1
20	5	13	A	1
21	6	13	A	1
22	10	13	A	-1
23	6	14	A	1
24	11	14	B	1
25	2	15	A	-1
26	4	15	A	1
27	13	15	A	2
28	10	15	B	-1
29	1	16	A	1
30	11	17	A	1
31	18	17	A	1
32	2	17	B	2
33	3	18	A	1
34	4	18	A	1
35	1	18	B	-1
36	6	19	A	1
37	9	19	B	1
38	7	20	B	1
39	17	20	B	3
