SSM_index	seg_index	subclone_ID
0	2	1
1	3	1
2	3	1
3	4	1
4	4	1
5	4	1
6	2	1
7	6	1
8	6	1
9	3	2
10	9	2
11	2	3
12	3	3
13	3	3
14	4	3
15	4	3
16	6	3
17	6	3
18	8	3
19	1	3
20	3	3
21	4	4
22	6	4
23	4	4
24	4	5
25	5	5
26	6	5
27	7	5
28	8	5
29	1	5
30	2	5
31	2	5
32	3	5
33	6	5
34	6	5
35	2	6
36	3	6
37	4	6
38	4	6
39	5	6
40	6	6
41	3	6
42	4	7
43	4	7
44	9	7
45	0	7
46	2	7
47	7	7
48	3	8
49	3	8
50	4	8
51	4	8
52	4	8
53	8	8
54	0	8
55	3	8
56	5	8
57	5	9
58	7	9
59	7	9
60	1	9
61	2	9
62	5	9
63	3	10
64	4	11
65	4	11
66	7	11
67	7	11
68	2	11
69	2	11
70	1	12
71	1	12
72	3	12
73	3	12
74	3	12
75	4	12
76	4	12
77	6	12
78	6	12
79	7	12
80	8	12
81	9	12
82	9	12
83	0	12
84	1	12
85	3	12
86	7	12
87	7	12
88	8	12
89	9	12
90	0	13
91	2	13
92	2	13
93	4	13
94	9	13
95	4	13
96	5	13
97	6	13
98	6	13
99	4	14
100	6	14
101	7	14
102	9	14
103	1	15
104	1	15
105	1	15
106	2	15
107	2	15
108	4	15
109	6	15
110	9	15
111	9	15
112	2	15
113	2	15
114	4	15
115	4	15
116	5	15
117	5	15
118	5	15
119	6	15
120	9	15
121	9	15
122	4	16
123	5	16
124	5	16
125	1	17
126	4	17
127	6	17
128	7	17
129	2	17
130	2	17
131	3	17
132	4	17
133	6	17
134	6	17
135	6	18
136	9	18
137	0	19
138	1	19
139	2	19
140	2	19
141	2	19
142	2	19
143	4	19
144	4	19
145	4	19
146	4	19
147	4	19
148	4	19
149	4	19
150	6	19
151	6	19
152	6	19
153	6	19
154	6	19
155	6	19
156	6	19
157	7	19
158	8	19
159	8	19
160	8	19
161	8	19
162	9	19
163	9	19
164	9	19
165	9	19
166	0	19
167	0	19
168	0	19
169	1	19
170	1	19
171	2	19
172	2	19
173	2	19
174	3	19
175	3	19
176	3	19
177	4	19
178	4	19
179	4	19
180	4	19
181	6	19
182	6	19
183	6	19
184	6	19
185	6	19
186	6	19
187	7	19
188	0	20
189	3	20
190	5	20
191	7	20
192	9	20
193	9	20
194	0	20
195	2	20
196	3	20
197	3	20
198	4	20
199	8	20
