CNA_index	seg_index	subclone_ID	phase	change
0	16	1	B	-1
1	19	1	B	-1
2	2	2	A	1
3	1	2	B	-1
4	7	3	A	1
5	10	3	A	-1
6	19	3	A	-1
7	3	3	B	-1
8	7	3	B	-1
9	6	5	B	-1
10	8	6	B	1
11	2	7	B	-1
12	4	7	B	1
13	11	8	A	-1
14	12	8	B	-1
15	17	9	B	-1
16	8	10	A	-1
17	0	10	B	1
18	2	10	B	-1
19	8	10	B	1
20	13	10	B	-1
21	15	10	B	-1
22	18	10	B	-1
23	8	11	A	-1
24	11	11	B	-1
25	17	12	A	-1
26	2	12	B	-1
27	4	13	B	1
28	15	13	B	-1
29	9	14	B	-1
30	10	14	B	2
31	13	14	B	-1
32	11	15	A	-1
33	14	15	A	-1
34	6	15	B	-1
35	7	15	B	-1
36	18	15	B	-1
37	15	16	B	-1
38	10	20	A	-1
39	15	20	A	1
