CNA_index	seg_index	subclone_ID	phase	change
0	5	1	A	1
1	7	1	B	-1
2	5	2	A	2
3	6	2	B	2
4	6	4	B	1
5	0	6	A	-1
6	4	6	A	-1
7	7	6	A	2
8	0	6	B	1
9	3	6	B	3
10	9	6	B	1
11	5	7	A	1
12	1	7	B	1
13	2	8	A	2
14	7	8	A	1
15	5	10	A	2
16	9	10	B	1
17	3	11	A	-1
18	9	11	A	1
19	0	11	B	2
20	9	11	B	1
21	6	12	A	-1
22	7	12	A	4
23	8	12	A	-1
24	8	12	B	1
25	8	13	A	-1
26	4	13	B	-1
27	6	13	B	1
28	0	14	A	-1
29	9	14	A	2
30	5	14	B	-1
31	4	15	A	-1
32	0	15	B	1
33	1	15	B	2
34	6	16	A	-1
35	8	16	A	-1
36	5	16	B	-1
37	5	17	A	1
38	4	17	B	-1
39	3	19	A	-1
