SSM_index	CNA_index
1	16
2	16
3	19
3	29
4	34
5	34
6	34
7	34
10	39
11	39
12	39
13	39
17	5
18	5
19	5
20	30
20	35
21	30
21	35
22	30
22	35
23	30
23	35
24	3
25	2
25	3
26	3
37	6
37	31
37	36
38	6
38	31
38	36
39	6
39	31
39	36
40	6
40	31
40	36
41	6
41	31
41	36
45	4
45	7
45	33
48	38
53	8
54	8
55	8
56	8
57	34
58	34
60	39
61	5
62	30
62	35
63	30
63	35
65	6
65	31
65	36
66	6
66	31
66	36
69	32
69	37
70	32
70	37
73	5
77	6
88	34
90	39
91	39
92	39
96	30
96	35
97	30
97	35
98	30
98	35
109	31
109	36
111	33
112	33
120	11
120	25
122	12
124	16
125	15
125	24
126	15
126	24
127	15
127	24
128	15
128	24
129	15
129	24
133	16
134	14
134	21
135	14
135	21
140	19
140	29
141	26
142	14
142	21
144	20
145	26
151	19
164	21
165	21
166	21
167	21
171	25
187	39
192	39
194	39
