CNA_index	seg_index	subclone_ID	phase	change
0	3	2	A	1
1	2	2	B	3
2	2	3	A	1
3	3	3	A	1
4	2	3	B	4
5	1	4	A	-1
6	2	4	A	2
7	3	4	A	1
8	7	4	A	2
9	9	4	A	-1
10	4	4	B	1
11	8	4	B	1
12	4	5	A	-1
13	6	7	A	-1
14	7	7	A	1
15	8	7	B	2
16	7	9	A	1
17	3	10	B	-1
18	5	10	B	1
19	0	11	A	-1
20	2	11	A	2
21	7	11	A	1
22	8	11	A	-1
23	0	11	B	-1
24	8	11	B	2
25	7	12	A	2
26	8	12	B	1
27	7	13	A	1
28	5	14	A	-1
29	7	14	A	1
30	9	14	B	-1
31	2	15	A	1
32	3	15	A	1
33	7	15	B	-1
34	3	18	A	1
35	1	18	B	2
36	2	18	B	1
37	2	19	A	2
38	2	19	B	2
39	7	20	A	1
