CNA_index	seg_index	subclone_ID	phase	change
0	10	1	A	-1
1	12	1	A	3
2	1	2	A	-1
3	6	2	A	-1
4	9	2	A	1
5	15	2	A	-1
6	18	2	A	1
7	16	2	B	-1
8	9	3	A	1
9	17	3	A	1
10	11	3	B	1
11	8	4	A	-1
12	9	4	A	1
13	16	4	A	2
14	14	4	B	-1
15	6	5	A	-1
16	3	6	A	-1
17	0	7	A	-1
18	13	7	A	-1
19	17	7	A	1
20	3	7	B	2
21	13	7	B	-1
22	1	8	A	-1
23	6	8	A	-1
24	12	9	B	2
25	10	11	B	-1
26	0	13	B	1
27	10	14	A	-1
28	13	14	A	-1
29	9	15	B	-1
30	13	15	B	-1
31	2	16	A	1
32	7	16	A	-1
33	17	16	A	1
34	11	17	B	1
35	17	18	B	-1
36	9	19	A	2
37	11	19	A	1
38	16	19	B	-1
39	12	20	A	1
