SSM_index	CNA_index
0	1
0	6
0	19
0	33
1	7
1	21
2	11
2	31
4	4
4	12
4	15
4	18
5	22
6	9
7	23
7	25
8	35
9	35
10	35
11	26
12	17
12	39
13	1
13	6
13	19
13	33
15	2
16	2
17	2
18	3
19	4
19	12
19	15
19	18
20	22
21	22
22	22
23	22
24	13
24	32
24	38
25	13
25	32
25	38
26	9
27	9
28	9
29	9
30	9
31	9
32	23
32	25
33	23
33	25
34	5
34	10
35	35
36	35
37	26
38	14
39	14
40	17
40	39
41	17
41	39
42	20
42	28
42	30
43	27
44	27
45	27
46	27
47	27
48	24
48	29
48	34
48	37
49	2
50	4
50	12
50	15
50	18
51	9
52	5
52	10
53	14
54	28
54	30
55	8
55	16
55	36
56	2
57	2
58	25
59	5
59	10
60	35
61	28
61	30
62	27
63	6
63	33
64	6
64	33
65	8
65	16
65	36
66	8
66	16
66	36
68	4
68	12
68	15
68	18
70	25
71	10
72	35
73	14
74	17
74	39
75	17
75	39
76	17
76	39
77	28
77	30
78	28
78	30
79	27
80	27
81	27
82	27
83	27
84	28
84	30
85	33
88	31
89	16
89	36
94	32
94	38
95	25
98	35
99	35
100	35
101	27
102	27
104	16
107	24
108	18
112	26
113	17
115	18
116	18
119	25
121	27
122	27
124	24
125	18
126	25
164	28
184	31
185	38
