CNA_index	seg_index	subclone_ID	phase	change
0	17	1	A	-1
1	2	1	B	-1
2	1	2	A	-1
3	4	2	B	-1
4	0	3	A	1
5	7	3	A	1
6	13	3	A	-1
7	14	3	A	2
8	18	3	A	-1
9	1	3	B	-1
10	12	3	B	-1
11	13	3	B	-1
12	17	3	B	1
13	11	4	B	-1
14	3	6	A	-1
15	10	6	A	-1
16	11	6	A	-1
17	0	6	B	-1
18	17	6	B	2
19	18	6	B	3
20	1	7	B	-1
21	12	7	B	-1
22	17	7	B	2
23	2	8	B	-1
24	16	8	B	1
25	18	8	B	3
26	9	12	B	1
27	14	12	B	-1
28	5	13	A	1
29	6	13	A	-1
30	6	13	B	-1
31	11	14	A	-1
32	12	14	A	1
33	11	15	B	-1
34	17	16	B	2
35	11	18	A	-1
36	17	19	A	-1
37	18	19	A	-1
38	0	20	A	1
39	16	20	A	3
