CNA_index	seg_index	subclone_ID	phase	change
0	9	1	B	-1
1	2	2	A	1
2	4	2	B	2
3	5	3	B	1
4	8	3	B	1
5	2	4	B	-1
6	7	4	B	1
7	8	4	B	2
8	7	5	A	-1
9	7	5	B	1
10	0	6	A	-1
11	3	7	A	-1
12	9	7	A	-1
13	4	7	B	2
14	5	8	A	1
15	7	10	B	2
16	4	11	A	1
17	1	11	B	-1
18	2	11	B	-1
19	5	12	B	1
20	7	12	B	1
21	8	12	B	1
22	1	13	A	1
23	7	13	A	-1
24	4	16	B	1
25	1	17	B	-1
26	5	17	B	1
27	7	17	B	1
28	0	18	A	-1
29	3	18	B	-1
30	3	19	A	-1
31	6	19	A	-1
32	7	19	A	-1
33	8	19	A	-1
34	4	19	B	1
35	6	19	B	-1
36	7	19	B	1
37	9	20	A	-1
38	0	20	B	-1
39	7	20	B	1
