CNA_index	seg_index	subclone_ID	phase	change
0	7	2	A	-1
1	9	2	A	-1
2	13	2	A	-1
3	11	3	B	-1
4	18	3	B	-1
5	1	4	A	-1
6	3	4	A	1
7	17	4	A	-1
8	14	5	A	-1
9	6	5	B	1
10	9	5	B	-1
11	12	5	B	-1
12	12	6	A	1
13	4	6	B	-1
14	4	7	A	-1
15	19	7	B	-1
16	7	8	B	-1
17	8	9	A	-1
18	9	9	B	-1
19	2	10	B	-1
20	5	11	A	-1
21	13	11	A	-1
22	19	11	B	-1
23	15	12	A	-1
24	8	12	B	-1
25	11	13	A	-1
26	19	13	A	-1
27	10	14	A	-1
28	14	16	A	-1
29	1	16	B	-1
30	6	17	A	-1
31	0	17	B	-1
32	0	19	A	-1
33	12	19	A	1
34	1	19	B	-1
35	4	20	A	-1
36	6	20	A	-1
37	19	20	A	-1
38	1	20	B	-1
39	7	20	B	-1
