CNA_index	seg_index	subclone_ID	phase	change
0	1	1	B	1
1	4	1	B	1
2	16	1	B	1
3	5	2	B	-1
4	8	5	B	-1
5	2	7	A	2
6	10	7	B	-1
7	13	7	B	-1
8	16	7	B	3
9	18	7	B	-1
10	11	8	B	-1
11	17	8	B	-1
12	13	9	A	-1
13	5	9	B	-1
14	12	9	B	-1
15	13	9	B	-1
16	17	9	B	-1
17	1	10	B	1
18	5	12	A	-1
19	19	12	B	-1
20	17	14	A	1
21	8	14	B	-1
22	11	14	B	-1
23	19	14	B	-1
24	4	18	A	4
25	0	18	B	-1
26	1	18	B	4
27	3	18	B	-1
28	12	18	B	-1
29	15	18	B	-1
30	19	18	B	-1
31	1	19	B	1
32	7	19	B	-1
33	8	19	B	-1
34	10	19	B	-1
35	13	19	B	-1
36	14	19	B	1
37	5	20	A	-1
38	15	20	A	1
39	5	20	B	-1
