CNA_index	seg_index	subclone_ID	phase	change
0	13	1	B	3
1	1	2	B	1
2	2	3	B	-1
3	8	3	B	2
4	19	4	B	1
5	1	5	B	2
6	13	5	B	1
7	0	7	A	1
8	9	7	A	1
9	14	7	A	-1
10	8	7	B	1
11	11	7	B	-1
12	13	7	B	1
13	18	7	B	-1
14	6	8	B	2
15	9	8	B	-1
16	5	9	A	-1
17	14	9	B	-1
18	0	11	B	1
19	11	11	B	-1
20	12	11	B	-1
21	18	11	B	-1
22	6	12	B	1
23	14	12	B	-1
24	19	13	B	2
25	3	14	B	-1
26	15	14	B	-1
27	7	15	A	-1
28	10	15	B	-1
29	12	15	B	-1
30	19	15	B	1
31	0	17	B	1
32	5	17	B	-1
33	11	18	A	-1
34	4	18	B	-1
35	8	19	A	1
36	4	20	A	-1
37	4	20	B	-1
38	9	20	B	-1
39	19	20	B	3
