SSM_index	CNA_index
0	3
0	6
1	6
9	6
12	19
12	27
12	30
13	19
13	27
13	30
14	24
15	24
16	24
17	24
18	25
19	25
20	25
25	33
26	34
27	11
27	31
27	35
27	39
28	11
28	31
28	35
28	39
29	11
29	31
29	35
29	39
30	11
30	31
30	35
30	39
31	11
31	31
31	35
31	39
41	11
48	16
50	13
55	18
56	18
57	18
58	18
78	20
79	29
80	19
80	27
80	30
81	24
82	25
84	28
85	22
86	31
86	35
86	39
87	27
87	30
88	24
89	33
90	22
91	27
91	30
92	28
93	31
93	35
94	31
94	35
95	26
97	27
97	30
100	31
100	35
104	30
110	28
111	33
112	33
113	34
114	34
115	31
115	35
119	30
122	33
123	34
124	34
125	34
126	35
127	35
146	33
147	33
148	33
149	34
150	35
158	33
160	33
161	34
162	35
163	35
164	35
165	35
166	35
167	35
197	39
