SSM_index	CNA_index
0	2
0	5
0	13
1	6
2	6
3	17
3	28
4	17
4	28
5	30
6	14
7	14
8	14
9	15
10	18
11	3
12	3
13	3
14	7
15	11
15	31
16	11
16	31
17	11
17	31
18	11
18	31
19	29
20	9
21	4
22	4
23	2
23	5
23	13
24	5
24	13
25	2
25	5
25	13
26	10
26	16
27	17
27	28
28	17
28	28
29	17
29	28
30	17
30	28
31	17
31	28
32	17
32	28
33	30
34	30
35	30
36	27
37	27
38	27
39	15
40	15
41	18
42	18
43	18
44	18
45	7
46	11
46	31
47	11
47	31
48	29
49	9
50	9
51	9
56	4
58	4
59	4
61	12
62	12
63	12
64	12
65	12
66	26
67	10
67	16
68	10
68	16
69	17
69	28
70	14
71	15
72	11
72	31
73	11
73	31
74	29
75	9
79	12
80	12
81	30
82	27
83	14
84	18
85	12
86	17
86	28
87	19
90	18
91	31
92	19
100	19
106	18
112	19
113	19
128	38
129	38
132	24
132	39
133	34
136	25
137	22
138	22
140	23
150	25
151	22
155	24
157	25
175	38
179	38
181	37
