SSM_index	seg_index	subclone_ID
0	3	1
1	4	1
2	4	1
3	5	1
4	7	1
5	8	1
6	8	1
7	11	1
8	12	1
9	12	1
10	14	1
11	15	1
12	17	1
13	2	1
14	2	1
15	5	1
16	6	1
17	6	1
18	6	1
19	6	1
20	6	1
21	6	1
22	8	1
23	8	1
24	9	1
25	9	1
26	10	1
27	11	1
28	12	1
29	13	1
30	13	1
31	15	1
32	16	1
33	16	1
34	17	1
35	17	1
36	17	1
37	17	1
38	17	1
39	17	1
40	19	1
41	19	1
42	3	2
43	5	2
44	17	2
45	0	2
46	3	2
47	4	2
48	5	2
49	10	2
50	15	2
51	15	2
52	11	3
53	12	3
54	13	3
55	3	3
56	6	3
57	7	3
58	8	3
59	10	3
60	10	3
61	12	3
62	15	3
63	12	4
64	17	4
65	16	4
66	17	4
67	11	5
68	0	5
69	1	5
70	2	5
71	8	5
72	12	5
73	12	5
74	19	5
75	17	6
76	0	7
77	0	7
78	0	7
79	4	7
80	17	7
81	1	7
82	6	7
83	10	7
84	10	7
85	12	7
86	15	7
87	4	8
88	7	8
89	8	8
90	14	8
91	17	8
92	3	8
93	12	8
94	16	8
95	9	9
96	0	9
97	6	9
98	8	9
99	9	9
100	10	9
101	11	9
102	13	9
103	17	10
104	3	11
105	10	11
106	14	11
107	5	11
108	6	11
109	9	11
110	11	11
111	7	12
112	8	12
113	11	12
114	15	12
115	15	12
116	0	12
117	1	12
118	3	12
119	4	12
120	6	12
121	8	12
122	8	12
123	9	12
124	13	12
125	13	12
126	17	12
127	17	12
128	19	12
129	17	13
130	4	13
131	17	13
132	18	13
133	4	14
134	16	14
135	6	14
136	10	14
137	11	14
138	1	15
139	9	15
140	11	15
141	11	15
142	12	15
143	16	15
144	17	15
145	0	15
146	0	15
147	3	15
148	3	15
149	4	15
150	7	15
151	9	15
152	13	15
153	16	15
154	17	15
155	2	16
156	5	16
157	5	16
158	5	16
159	8	16
160	12	16
161	12	16
162	13	16
163	13	16
164	7	17
165	12	17
166	16	17
167	4	17
168	8	17
169	11	17
170	13	17
171	16	17
172	18	17
173	2	18
174	8	18
175	10	18
176	10	18
177	12	18
178	18	18
179	8	18
180	9	18
181	11	18
182	13	18
183	16	18
184	7	19
185	9	19
186	11	19
187	15	19
188	3	19
189	10	19
190	10	19
191	13	19
192	16	19
193	18	19
194	19	19
195	9	20
196	12	20
197	17	20
198	17	20
199	6	20
